Date,Region,Market,Item,Price,Year,Month,Quarter
2016.6666666666667,Banadir,Mogadishu,Tea leaves (Mixed),31400.0,2016,9,3
2016.7486338797814,Banadir,Mogadishu,Tea leaves (Mixed),31000.0,2016,10,4
2016.8333333333333,Banadir,Mogadishu,Tea leaves (Mixed),31000.0,2016,11,4
2016.9153005464482,Banadir,Mogadishu,Tea leaves (Mixed),31750.0,2016,12,4
2017.0,Banadir,Mogadishu,Tea leaves (Mixed),33000.0,2017,1,1
2017.0849315068492,Banadir,Mogadishu,Tea leaves (Mixed),37000.0,2017,2,1
2017.1616438356164,Banadir,Mogadishu,Tea leaves (Mixed),41250.0,2017,3,1
2017.2465753424658,Banadir,Mogadishu,Tea leaves (Mixed),42500.0,2017,4,2
2017.3287671232877,Banadir,Mogadishu,Tea leaves (Mixed),40000.0,2017,5,2
2017.4136986301369,Banadir,Mogadishu,Tea leaves (Mixed),40000.0,2017,6,2
2017.495890410959,Banadir,Mogadishu,Tea leaves (Mixed),39500.0,2017,7,3
2017.5808219178082,Banadir,Mogadishu,Tea leaves (Mixed),39600.0,2017,8,3
2017.6657534246576,Banadir,Mogadishu,Tea leaves (Mixed),37500.0,2017,9,3
2017.7479452054795,Banadir,Mogadishu,Tea leaves (Mixed),35250.0,2017,10,4
2017.8328767123287,Banadir,Mogadishu,Tea leaves (Mixed),35400.0,2017,11,4
2017.9150684931508,Banadir,Mogadishu,Tea leaves (Mixed),35000.0,2017,12,4
2018.0,Banadir,Mogadishu,Tea leaves (Mixed),35000.0,2018,1,1
2018.0849315068492,Banadir,Mogadishu,Tea leaves (Mixed),35000.0,2018,2,1
2018.1616438356164,Banadir,Mogadishu,Tea leaves (Mixed),35000.0,2018,3,1
2018.2465753424658,Banadir,Mogadishu,Tea leaves (Mixed),35000.0,2018,4,2
2018.3287671232877,Banadir,Mogadishu,Tea leaves (Mixed),35000.0,2018,5,2
2018.4136986301369,Banadir,Mogadishu,Tea leaves (Mixed),35500.0,2018,6,2
2018.495890410959,Banadir,Mogadishu,Tea leaves (Mixed),36250.0,2018,7,3
2018.5808219178082,Banadir,Mogadishu,Tea leaves (Mixed),39200.0,2018,8,3
2018.6657534246576,Banadir,Mogadishu,Tea leaves (Mixed),38000.0,2018,9,3
2018.7479452054795,Banadir,Mogadishu,Tea leaves (Mixed),38500.0,2018,10,4
2018.8328767123287,Banadir,Mogadishu,Tea leaves (Mixed),37800.0,2018,11,4
2018.9150684931508,Banadir,Mogadishu,Tea leaves (Mixed),40000.0,2018,12,4
2019.0,Banadir,Mogadishu,Tea leaves (Mixed),42000.0,2019,1,1
2019.0849315068492,Banadir,Mogadishu,Tea leaves (Mixed),45000.0,2019,2,1
2019.1616438356164,Banadir,Mogadishu,Tea leaves (Mixed),45000.0,2019,3,1
2019.2465753424658,Banadir,Mogadishu,Tea leaves (Mixed),46250.0,2019,4,2
2019.3287671232877,Banadir,Mogadishu,Tea leaves (Mixed),48000.0,2019,5,2
2019.4136986301369,Banadir,Mogadishu,Tea leaves (Mixed),48000.0,2019,6,2
2019.495890410959,Banadir,Mogadishu,Tea leaves (Mixed),50000.0,2019,7,3
2019.5808219178082,Banadir,Mogadishu,Tea leaves (Mixed),46600.0,2019,8,3
2019.6657534246576,Banadir,Mogadishu,Tea leaves (Mixed),46500.0,2019,9,3
2019.7479452054795,Banadir,Mogadishu,Tea leaves (Mixed),43750.0,2019,10,4
2019.8328767123287,Banadir,Mogadishu,Tea leaves (Mixed),40000.0,2019,11,4
2019.9150684931508,Banadir,Mogadishu,Tea leaves (Mixed),41250.0,2019,12,4
2020.0,Banadir,Mogadishu,Tea leaves (Mixed),45000.0,2020,1,1
2015.4136986301369,Bari,Bossaso,"Water (potable, drinking)",10000.0,2015,6,2
2015.495890410959,Bari,Bossaso,"Water (potable, drinking)",10000.0,2015,7,3
2015.5808219178082,Bari,Bossaso,"Water (potable, drinking)",10000.0,2015,8,3
2015.6657534246576,Bari,Bossaso,"Water (potable, drinking)",10000.0,2015,9,3
2015.7479452054795,Bari,Bossaso,"Water (potable, drinking)",10000.0,2015,10,4
2015.8328767123287,Bari,Bossaso,"Water (potable, drinking)",10000.0,2015,11,4
2015.9150684931508,Bari,Bossaso,"Water (potable, drinking)",10000.0,2015,12,4
2016.0,Bari,Bossaso,"Water (potable, drinking)",10000.0,2016,1,1
2016.0846994535518,Bari,Bossaso,"Water (potable, drinking)",10000.0,2016,2,1
2016.1639344262296,Bari,Bossaso,"Water (potable, drinking)",10000.0,2016,3,1
2016.2486338797814,Bari,Bossaso,"Water (potable, drinking)",10000.0,2016,4,2
2016.3306010928961,Bari,Bossaso,"Water (potable, drinking)",10000.0,2016,5,2
2016.4153005464482,Bari,Bossaso,"Water (potable, drinking)",10000.0,2016,6,2
2016.4972677595629,Bari,Bossaso,"Water (potable, drinking)",10000.0,2016,7,3
2016.5819672131147,Bari,Bossaso,"Water (potable, drinking)",10000.0,2016,8,3
2016.6666666666667,Bari,Bossaso,"Water (potable, drinking)",10000.0,2016,9,3
2016.7486338797814,Bari,Bossaso,"Water (potable, drinking)",10000.0,2016,10,4
2016.8333333333333,Bari,Bossaso,"Water (potable, drinking)",10000.0,2016,11,4
2016.9153005464482,Bari,Bossaso,"Water (potable, drinking)",10000.0,2016,12,4
2017.0,Bari,Bossaso,"Water (potable, drinking)",10000.0,2017,1,1
2017.0849315068492,Bari,Bossaso,"Water (potable, drinking)",10000.0,2017,2,1
2017.1616438356164,Bari,Bossaso,"Water (potable, drinking)",10000.0,2017,3,1
2017.2465753424658,Bari,Bossaso,"Water (potable, drinking)",10000.0,2017,4,2
2017.3287671232877,Bari,Bossaso,"Water (potable, drinking)",10000.0,2017,5,2
2017.4136986301369,Bari,Bossaso,"Water (potable, drinking)",10000.0,2017,6,2
2017.495890410959,Bari,Bossaso,"Water (potable, drinking)",10000.0,2017,7,3
2017.5808219178082,Bari,Bossaso,"Water (potable, drinking)",10000.0,2017,8,3
2017.6657534246576,Bari,Bossaso,"Water (potable, drinking)",10000.0,2017,9,3
2017.7479452054795,Bari,Bossaso,"Water (potable, drinking)",10000.0,2017,10,4
2017.8328767123287,Bari,Bossaso,"Water (potable, drinking)",10000.0,2017,11,4
2017.9150684931508,Bari,Bossaso,"Water (potable, drinking)",10000.0,2017,12,4
2018.0,Bari,Bossaso,"Water (potable, drinking)",10000.0,2018,1,1
2018.0849315068492,Bari,Bossaso,"Water (potable, drinking)",10000.0,2018,2,1
2018.1616438356164,Bari,Bossaso,"Water (potable, drinking)",10000.0,2018,3,1
2018.2465753424658,Bari,Bossaso,"Water (potable, drinking)",10000.0,2018,4,2
2018.3287671232877,Bari,Bossaso,"Water (potable, drinking)",12000.0,2018,5,2
2018.4136986301369,Bari,Bossaso,"Water (potable, drinking)",12000.0,2018,6,2
2018.495890410959,Bari,Bossaso,"Water (potable, drinking)",11000.0,2018,7,3
2018.5808219178082,Bari,Bossaso,"Water (potable, drinking)",10000.0,2018,8,3
2018.6657534246576,Bari,Bossaso,"Water (potable, drinking)",12000.0,2018,9,3
2018.7479452054795,Bari,Bossaso,"Water (potable, drinking)",12000.0,2018,10,4
2018.8328767123287,Bari,Bossaso,"Water (potable, drinking)",12000.0,2018,11,4
2018.9150684931508,Bari,Bossaso,"Water (potable, drinking)",12000.0,2018,12,4
2019.0,Bari,Bossaso,"Water (potable, drinking)",12000.0,2019,1,1
2019.0849315068492,Bari,Bossaso,"Water (potable, drinking)",12000.0,2019,2,1
2019.1616438356164,Bari,Bossaso,"Water (potable, drinking)",12000.0,2019,3,1
2019.2465753424658,Bari,Bossaso,"Water (potable, drinking)",12000.0,2019,4,2
2019.3287671232877,Bari,Bossaso,"Water (potable, drinking)",12000.0,2019,5,2
2019.4136986301369,Bari,Bossaso,"Water (potable, drinking)",12000.0,2019,6,2
2019.495890410959,Bari,Bossaso,"Water (potable, drinking)",12000.0,2019,7,3
2019.5808219178082,Bari,Bossaso,"Water (potable, drinking)",12500.0,2019,8,3
2019.6657534246576,Bari,Bossaso,"Water (potable, drinking)",12500.0,2019,9,3
2019.7479452054795,Bari,Bossaso,"Water (potable, drinking)",12500.0,2019,10,4
2019.8328767123287,Bari,Bossaso,"Water (potable, drinking)",12500.0,2019,11,4
2019.9150684931508,Bari,Bossaso,"Water (potable, drinking)",12500.0,2019,12,4
2020.0,Bari,Bossaso,"Water (potable, drinking)",12500.0,2020,1,1
2015.4136986301369,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",100000.0,2015,6,2
2015.495890410959,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",100000.0,2015,7,3
2015.5808219178082,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",100000.0,2015,8,3
2015.6657534246576,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",100000.0,2015,9,3
2015.7479452054795,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",100000.0,2015,10,4
2015.8328767123287,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",100000.0,2015,11,4
2015.9150684931508,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",100000.0,2015,12,4
2016.0,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",100000.0,2016,1,1
2016.0846994535518,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",100000.0,2016,2,1
2016.1639344262296,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",100000.0,2016,3,1
2016.2486338797814,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",100000.0,2016,4,2
2016.3306010928961,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",100000.0,2016,5,2
2016.4153005464482,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",100000.0,2016,6,2
2016.4972677595629,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",100000.0,2016,7,3
2016.5819672131147,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",100000.0,2016,8,3
2016.6666666666667,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",108000.0,2016,9,3
2016.7486338797814,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",120000.0,2016,10,4
2016.8333333333333,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",120000.0,2016,11,4
2016.9153005464482,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",120000.0,2016,12,4
2017.0,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",110000.0,2017,1,1
2017.0849315068492,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",100000.0,2017,2,1
2017.1616438356164,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",100000.0,2017,3,1
2017.2465753424658,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",100000.0,2017,4,2
2017.3287671232877,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",90000.0,2017,5,2
2017.4136986301369,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",80000.0,2017,6,2
2017.495890410959,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",80000.0,2017,7,3
2017.5808219178082,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",80000.0,2017,8,3
2017.6657534246576,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",85000.0,2017,9,3
2017.7479452054795,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",100000.0,2017,10,4
2017.8328767123287,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",100000.0,2017,11,4
2017.9150684931508,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",100000.0,2017,12,4
2018.0,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",100000.0,2018,1,1
2018.0849315068492,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",100000.0,2018,2,1
2018.1616438356164,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",110000.0,2018,3,1
2018.2465753424658,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",120000.0,2018,4,2
2018.3287671232877,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",120000.0,2018,5,2
2018.4136986301369,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",120000.0,2018,6,2
2018.495890410959,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",120000.0,2018,7,3
2018.5808219178082,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",120000.0,2018,8,3
2018.6657534246576,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",125000.0,2018,9,3
2018.7479452054795,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",125000.0,2018,10,4
2018.8328767123287,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",125000.0,2018,11,4
2018.9150684931508,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",125000.0,2018,12,4
2019.0,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",125000.0,2019,1,1
2019.0849315068492,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",125000.0,2019,2,1
2019.1616438356164,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",125000.0,2019,3,1
2019.2465753424658,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",125000.0,2019,4,2
2019.3287671232877,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",125000.0,2019,5,2
2019.4136986301369,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",125000.0,2019,6,2
2019.495890410959,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",128750.0,2019,7,3
2019.5808219178082,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",130000.0,2019,8,3
2019.6657534246576,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",130000.0,2019,9,3
2019.7479452054795,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",130000.0,2019,10,4
2019.8328767123287,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",140000.0,2019,11,4
2019.9150684931508,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",146250.0,2019,12,4
2020.0,Bari,Bossaso,"Casual Labor (unskilled, daily, without food)",150000.0,2020,1,1
2015.4136986301369,Bari,Bossaso,Salt,7000.0,2015,6,2
2015.495890410959,Bari,Bossaso,Salt,7000.0,2015,7,3
2015.5808219178082,Bari,Bossaso,Salt,7000.0,2015,8,3
2015.6657534246576,Bari,Bossaso,Salt,7000.0,2015,9,3
2015.7479452054795,Bari,Bossaso,Salt,7000.0,2015,10,4
2015.8328767123287,Bari,Bossaso,Salt,7000.0,2015,11,4
2015.9150684931508,Bari,Bossaso,Salt,7000.0,2015,12,4
2016.0,Bari,Bossaso,Salt,7000.0,2016,1,1
2016.0846994535518,Bari,Bossaso,Salt,7000.0,2016,2,1
2016.1639344262296,Bari,Bossaso,Salt,7000.0,2016,3,1
2016.2486338797814,Bari,Bossaso,Salt,7000.0,2016,4,2
2016.3306010928961,Bari,Bossaso,Salt,7000.0,2016,5,2
2016.4153005464482,Bari,Bossaso,Salt,7000.0,2016,6,2
2016.4972677595629,Bari,Bossaso,Salt,7000.0,2016,7,3
2016.5819672131147,Bari,Bossaso,Salt,7000.0,2016,8,3
2016.6666666666667,Bari,Bossaso,Salt,7000.0,2016,9,3
2016.7486338797814,Bari,Bossaso,Salt,7000.0,2016,10,4
2016.8333333333333,Bari,Bossaso,Salt,7000.0,2016,11,4
2016.9153005464482,Bari,Bossaso,Salt,7000.0,2016,12,4
2017.0,Bari,Bossaso,Salt,7000.0,2017,1,1
2017.0849315068492,Bari,Bossaso,Salt,7000.0,2017,2,1
2017.1616438356164,Bari,Bossaso,Salt,7000.0,2017,3,1
2017.2465753424658,Bari,Bossaso,Salt,7250.0,2017,4,2
2017.3287671232877,Bari,Bossaso,Salt,7000.0,2017,5,2
2017.4136986301369,Bari,Bossaso,Salt,7000.0,2017,6,2
2017.495890410959,Bari,Bossaso,Salt,7000.0,2017,7,3
2017.5808219178082,Bari,Bossaso,Salt,7000.0,2017,8,3
2017.6657534246576,Bari,Bossaso,Salt,7000.0,2017,9,3
2017.7479452054795,Bari,Bossaso,Salt,7000.0,2017,10,4
2017.8328767123287,Bari,Bossaso,Salt,7000.0,2017,11,4
2017.9150684931508,Bari,Bossaso,Salt,7000.0,2017,12,4
2018.0,Bari,Bossaso,Salt,7000.0,2018,1,1
2018.0849315068492,Bari,Bossaso,Salt,7000.0,2018,2,1
2018.1616438356164,Bari,Bossaso,Salt,7000.0,2018,3,1
2018.2465753424658,Bari,Bossaso,Salt,7000.0,2018,4,2
2018.3287671232877,Bari,Bossaso,Salt,7000.0,2018,5,2
2018.4136986301369,Bari,Bossaso,Salt,7000.0,2018,6,2
2018.495890410959,Bari,Bossaso,Salt,7000.0,2018,7,3
2018.5808219178082,Bari,Bossaso,Salt,7000.0,2018,8,3
2018.6657534246576,Bari,Bossaso,Salt,7000.0,2018,9,3
2018.7479452054795,Bari,Bossaso,Salt,7000.0,2018,10,4
2018.8328767123287,Bari,Bossaso,Salt,7000.0,2018,11,4
2018.9150684931508,Bari,Bossaso,Salt,7000.0,2018,12,4
2019.0,Bari,Bossaso,Salt,7000.0,2019,1,1
2019.0849315068492,Bari,Bossaso,Salt,8000.0,2019,2,1
2019.1616438356164,Bari,Bossaso,Salt,8000.0,2019,3,1
2019.2465753424658,Bari,Bossaso,Salt,8000.0,2019,4,2
2019.3287671232877,Bari,Bossaso,Salt,8000.0,2019,5,2
2019.4136986301369,Bari,Bossaso,Salt,8000.0,2019,6,2
2019.495890410959,Bari,Bossaso,Salt,8000.0,2019,7,3
2019.5808219178082,Bari,Bossaso,Salt,8000.0,2019,8,3
2019.6657534246576,Bari,Bossaso,Salt,8000.0,2019,9,3
2019.7479452054795,Bari,Bossaso,Salt,7000.0,2019,10,4
2019.8328767123287,Bari,Bossaso,Salt,7000.0,2019,11,4
2019.9150684931508,Bari,Bossaso,Salt,7000.0,2019,12,4
2020.0,Bari,Bossaso,Salt,7500.0,2020,1,1
2015.0,Bari,Bossaso,Cowpeas (Red),32000.0,2015,1,1
2015.4136986301369,Bari,Bossaso,Cowpeas (Red),28000.0,2015,6,2
2015.495890410959,Bari,Bossaso,Cowpeas (Red),28400.0,2015,7,3
2015.5808219178082,Bari,Bossaso,Cowpeas (Red),29000.0,2015,8,3
2015.6657534246576,Bari,Bossaso,Cowpeas (Red),29600.0,2015,9,3
2015.7479452054795,Bari,Bossaso,Cowpeas (Red),28500.0,2015,10,4
2015.8328767123287,Bari,Bossaso,Cowpeas (Red),30000.0,2015,11,4
2015.9150684931508,Bari,Bossaso,Cowpeas (Red),31750.0,2015,12,4
2016.0,Bari,Bossaso,Cowpeas (Red),30500.0,2016,1,1
2016.0846994535518,Bari,Bossaso,Cowpeas (Red),31000.0,2016,2,1
2016.1639344262296,Bari,Bossaso,Cowpeas (Red),33600.0,2016,3,1
2016.2486338797814,Bari,Bossaso,Cowpeas (Red),31500.0,2016,4,2
2016.3306010928961,Bari,Bossaso,Cowpeas (Red),28500.0,2016,5,2
2016.4153005464482,Bari,Bossaso,Cowpeas (Red),29200.0,2016,6,2
2016.4972677595629,Bari,Bossaso,Cowpeas (Red),30000.0,2016,7,3
2016.5819672131147,Bari,Bossaso,Cowpeas (Red),32750.0,2016,8,3
2016.6666666666667,Bari,Bossaso,Cowpeas (Red),34600.0,2016,9,3
2016.7486338797814,Bari,Bossaso,Cowpeas (Red),35000.0,2016,10,4
2016.8333333333333,Bari,Bossaso,Cowpeas (Red),34200.0,2016,11,4
2016.9153005464482,Bari,Bossaso,Cowpeas (Red),34000.0,2016,12,4
2017.0,Bari,Bossaso,Cowpeas (Red),36250.0,2017,1,1
2017.0849315068492,Bari,Bossaso,Cowpeas (Red),37600.0,2017,2,1
2017.1616438356164,Bari,Bossaso,Cowpeas (Red),40000.0,2017,3,1
2017.2465753424658,Bari,Bossaso,Cowpeas (Red),40000.0,2017,4,2
2017.3287671232877,Bari,Bossaso,Cowpeas (Red),47250.0,2017,5,2
2017.4136986301369,Bari,Bossaso,Cowpeas (Red),59250.0,2017,6,2
2017.495890410959,Bari,Bossaso,Cowpeas (Red),56000.0,2017,7,3
2017.5808219178082,Bari,Bossaso,Cowpeas (Red),58400.0,2017,8,3
2017.6657534246576,Bari,Bossaso,Cowpeas (Red),68750.0,2017,9,3
2017.7479452054795,Bari,Bossaso,Cowpeas (Red),68500.0,2017,10,4
2017.8328767123287,Bari,Bossaso,Cowpeas (Red),73000.0,2017,11,4
2017.9150684931508,Bari,Bossaso,Cowpeas (Red),71250.0,2017,12,4
2018.0,Bari,Bossaso,Cowpeas (Red),71250.0,2018,1,1
2018.0849315068492,Bari,Bossaso,Cowpeas (Red),65000.0,2018,2,1
2018.1616438356164,Bari,Bossaso,Cowpeas (Red),65000.0,2018,3,1
2018.2465753424658,Bari,Bossaso,Cowpeas (Red),58750.0,2018,4,2
2018.3287671232877,Bari,Bossaso,Cowpeas (Red),55000.0,2018,5,2
2018.4136986301369,Bari,Bossaso,Cowpeas (Red),55000.0,2018,6,2
2018.495890410959,Bari,Bossaso,Cowpeas (Red),52500.0,2018,7,3
2018.5808219178082,Bari,Bossaso,Cowpeas (Red),50000.0,2018,8,3
2018.6657534246576,Bari,Bossaso,Cowpeas (Red),46250.0,2018,9,3
2018.7479452054795,Bari,Bossaso,Cowpeas (Red),45000.0,2018,10,4
2018.8328767123287,Bari,Bossaso,Cowpeas (Red),47000.0,2018,11,4
2018.9150684931508,Bari,Bossaso,Cowpeas (Red),47500.0,2018,12,4
2019.0,Bari,Bossaso,Cowpeas (Red),45000.0,2019,1,1
2019.0849315068492,Bari,Bossaso,Cowpeas (Red),40000.0,2019,2,1
2019.1616438356164,Bari,Bossaso,Cowpeas (Red),41250.0,2019,3,1
2019.2465753424658,Bari,Bossaso,Cowpeas (Red),44500.0,2019,4,2
2019.3287671232877,Bari,Bossaso,Cowpeas (Red),45000.0,2019,5,2
2019.4136986301369,Bari,Bossaso,Cowpeas (Red),45000.0,2019,6,2
2019.495890410959,Bari,Bossaso,Cowpeas (Red),48000.0,2019,7,3
2019.5808219178082,Bari,Bossaso,Cowpeas (Red),46000.0,2019,8,3
2019.6657534246576,Bari,Bossaso,Cowpeas (Red),54000.0,2019,9,3
2019.7479452054795,Bari,Bossaso,Cowpeas (Red),63500.0,2019,10,4
2019.8328767123287,Bari,Bossaso,Cowpeas (Red),67250.0,2019,11,4
2019.9150684931508,Bari,Bossaso,Cowpeas (Red),69500.0,2019,12,4
2020.0,Bari,Bossaso,Cowpeas (Red),65750.0,2020,1,1
2015.4136986301369,Bari,Bossaso,Tea leaves (Mixed),60000.0,2015,6,2
2015.495890410959,Bari,Bossaso,Tea leaves (Mixed),61200.0,2015,7,3
2015.5808219178082,Bari,Bossaso,Tea leaves (Mixed),60000.0,2015,8,3
2015.6657534246576,Bari,Bossaso,Tea leaves (Mixed),59000.0,2015,9,3
2015.7479452054795,Bari,Bossaso,Tea leaves (Mixed),57250.0,2015,10,4
2015.8328767123287,Bari,Bossaso,Tea leaves (Mixed),55000.0,2015,11,4
2015.9150684931508,Bari,Bossaso,Tea leaves (Mixed),55500.0,2015,12,4
2016.0,Bari,Bossaso,Tea leaves (Mixed),55250.0,2016,1,1
2016.0846994535518,Bari,Bossaso,Tea leaves (Mixed),54000.0,2016,2,1
2016.1639344262296,Bari,Bossaso,Tea leaves (Mixed),53800.0,2016,3,1
2016.2486338797814,Bari,Bossaso,Tea leaves (Mixed),53250.0,2016,4,2
2016.3306010928961,Bari,Bossaso,Tea leaves (Mixed),52000.0,2016,5,2
2016.4153005464482,Bari,Bossaso,Tea leaves (Mixed),46000.0,2016,6,2
2016.4972677595629,Bari,Bossaso,Tea leaves (Mixed),45000.0,2016,7,3
2016.5819672131147,Bari,Bossaso,Tea leaves (Mixed),50000.0,2016,8,3
2016.6666666666667,Bari,Bossaso,Tea leaves (Mixed),48000.0,2016,9,3
2016.7486338797814,Bari,Bossaso,Tea leaves (Mixed),45000.0,2016,10,4
2016.8333333333333,Bari,Bossaso,Tea leaves (Mixed),43000.0,2016,11,4
2016.9153005464482,Bari,Bossaso,Tea leaves (Mixed),43750.0,2016,12,4
2017.0,Bari,Bossaso,Tea leaves (Mixed),50000.0,2017,1,1
2017.0849315068492,Bari,Bossaso,Tea leaves (Mixed),50000.0,2017,2,1
2017.1616438356164,Bari,Bossaso,Tea leaves (Mixed),49000.0,2017,3,1
2017.2465753424658,Bari,Bossaso,Tea leaves (Mixed),52000.0,2017,4,2
2017.3287671232877,Bari,Bossaso,Tea leaves (Mixed),51250.0,2017,5,2
2017.4136986301369,Bari,Bossaso,Tea leaves (Mixed),52000.0,2017,6,2
2017.495890410959,Bari,Bossaso,Tea leaves (Mixed),54000.0,2017,7,3
2017.5808219178082,Bari,Bossaso,Tea leaves (Mixed),53600.0,2017,8,3
2017.6657534246576,Bari,Bossaso,Tea leaves (Mixed),53000.0,2017,9,3
2017.7479452054795,Bari,Bossaso,Tea leaves (Mixed),50750.0,2017,10,4
2017.8328767123287,Bari,Bossaso,Tea leaves (Mixed),50000.0,2017,11,4
2017.9150684931508,Bari,Bossaso,Tea leaves (Mixed),51000.0,2017,12,4
2018.0,Bari,Bossaso,Tea leaves (Mixed),53000.0,2018,1,1
2018.0849315068492,Bari,Bossaso,Tea leaves (Mixed),53400.0,2018,2,1
2018.1616438356164,Bari,Bossaso,Tea leaves (Mixed),54000.0,2018,3,1
2018.2465753424658,Bari,Bossaso,Tea leaves (Mixed),54000.0,2018,4,2
2018.3287671232877,Bari,Bossaso,Tea leaves (Mixed),57200.0,2018,5,2
2018.4136986301369,Bari,Bossaso,Tea leaves (Mixed),58000.0,2018,6,2
2018.495890410959,Bari,Bossaso,Tea leaves (Mixed),59500.0,2018,7,3
2018.5808219178082,Bari,Bossaso,Tea leaves (Mixed),64000.0,2018,8,3
2018.6657534246576,Bari,Bossaso,Tea leaves (Mixed),60000.0,2018,9,3
2018.7479452054795,Bari,Bossaso,Tea leaves (Mixed),61500.0,2018,10,4
2018.8328767123287,Bari,Bossaso,Tea leaves (Mixed),63000.0,2018,11,4
2018.9150684931508,Bari,Bossaso,Tea leaves (Mixed),64500.0,2018,12,4
2019.0,Bari,Bossaso,Tea leaves (Mixed),65000.0,2019,1,1
2019.0849315068492,Bari,Bossaso,Tea leaves (Mixed),65000.0,2019,2,1
2019.1616438356164,Bari,Bossaso,Tea leaves (Mixed),65000.0,2019,3,1
2019.2465753424658,Bari,Bossaso,Tea leaves (Mixed),60000.0,2019,4,2
2019.3287671232877,Bari,Bossaso,Tea leaves (Mixed),65800.0,2019,5,2
2019.4136986301369,Bari,Bossaso,Tea leaves (Mixed),65000.0,2019,6,2
2019.495890410959,Bari,Bossaso,Tea leaves (Mixed),67250.0,2019,7,3
2019.5808219178082,Bari,Bossaso,Tea leaves (Mixed),66000.0,2019,8,3
2019.6657534246576,Bari,Bossaso,Tea leaves (Mixed),66000.0,2019,9,3
2019.7479452054795,Bari,Bossaso,Tea leaves (Mixed),69500.0,2019,10,4
2019.8328767123287,Bari,Bossaso,Tea leaves (Mixed),69000.0,2019,11,4
2019.9150684931508,Bari,Bossaso,Tea leaves (Mixed),68500.0,2019,12,4
2020.0,Bari,Bossaso,Tea leaves (Mixed),69000.0,2020,1,1
2015.4136986301369,Bay,Baidoa,"Water (potable, drinking)",20000.0,2015,6,2
2015.495890410959,Bay,Baidoa,"Water (potable, drinking)",20000.0,2015,7,3
2015.5808219178082,Bay,Baidoa,"Water (potable, drinking)",20000.0,2015,8,3
2015.6657534246576,Bay,Baidoa,"Water (potable, drinking)",20000.0,2015,9,3
2015.7479452054795,Bay,Baidoa,"Water (potable, drinking)",27500.0,2015,10,4
2015.8328767123287,Bay,Baidoa,"Water (potable, drinking)",26250.0,2015,11,4
2015.9150684931508,Bay,Baidoa,"Water (potable, drinking)",20000.0,2015,12,4
